,FreeNet_pre_score,FreeNet_post_score,FreeNet_pre_rank,FreeNet_post_rank,FreeNet_delta_ranks,Reversed_pre_score,Reversed_post_score,Reversed_pre_rank,Reversed_post_rank,Reversed_delta_ranks,Random_pre_score,Random_post_score,Random_pre_rank,Random_post_rank,Random_delta_ranks,dist_victim_relayer,out_deg_victim,in_deg_villain,victim,villain,relayer
179,156,156,972.0,972.0,0.0,38,38,939.5,939.5,0.0,0.0053099152455835805,0.0053099152455835805,958.0,958.0,0.0,-1,3,35,718,57,728
180,2,208,371.5,949.0,577.5,20,36,368.5,434.5,66.0,3.4037918240920386e-05,0.0002042275094455223,414.5,573.0,158.5,3,16,2,60,764,323
181,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,203.0,203.0,0.0,-1,6,0,267,987,635
182,6,6,436.0,436.0,0.0,35,35,470.5,470.5,0.0,0.0,0.0,202.0,202.0,0.0,-1,12,1,58,935,696
183,11,112,602.5,936.0,333.5,20,20,667.0,667.0,0.0,0.0004084550188910446,0.000442492937131965,691.0,706.0,15.0,5,4,4,682,312,555
184,7,213,579.5,985.0,405.5,12,12,760.5,760.5,0.0,0.0002723033459273631,0.0011232513019503727,628.5,832.0,203.5,3,2,3,830,541,150
185,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,201.5,201.5,0.0,-1,6,0,237,950,915
186,6,212,424.0,943.0,519.0,47,47,480.5,480.5,0.0,6.807583648184077e-05,0.0002382654276864427,463.0,604.0,141.0,3,14,1,127,618,670
187,0,206,166.5,956.0,789.5,0,23,166.5,479.0,312.5,0.0,0.0006467204465774873,199.5,737.5,538.0,3,8,0,236,429,390
188,0,616,166.5,989.0,822.5,0,67,166.5,487.0,320.5,0.0,0.0005446066918547262,200.0,716.5,516.5,2,19,0,31,522,329
189,0,101,166.5,936.0,769.5,0,2,166.5,349.5,183.0,0.0,0.0,202.0,202.0,0.0,5,2,0,609,919,676
190,2,104,402.0,931.0,529.0,6,6,446.0,446.0,0.0,0.0,0.0,203.0,203.0,0.0,4,3,1,627,449,837
191,10,10,563.5,563.5,0.0,14,14,485.5,485.5,0.0,0.00017018959120460194,0.00017018959120460194,562.0,562.0,0.0,-1,5,3,766,353,868
192,2,104,395.0,931.0,536.0,8,8,423.5,423.5,0.0,0.0,0.0002382654276864427,201.0,603.5,402.5,4,5,1,727,964,167
193,16,16,563.0,563.0,0.0,35,35,476.0,476.0,0.0,0.00030634126416828345,0.00030634126416828345,637.5,637.5,0.0,-1,11,1,66,537,426
194,38,38,700.0,700.0,0.0,80,80,643.5,643.5,0.0,0.00037441710065012424,0.00037441710065012424,650.5,650.5,0.0,-1,13,3,92,519,726
195,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,192.0,192.0,0.0,-1,12,0,219,483,855
196,2,618,387.0,996.0,609.0,13,32,421.0,600.5,179.5,0.0,0.0012934408931549745,199.5,837.5,638.0,2,7,1,336,873,185
197,14,116,620.5,940.5,320.0,18,18,664.0,664.0,0.0,0.0004765308553728854,0.0008509479560230097,708.0,799.5,91.5,4,3,4,484,622,329
198,38,38,759.0,759.0,0.0,58,58,776.0,776.0,0.0,0.0004765308553728854,0.0004765308553728854,694.0,694.0,0.0,-1,7,4,525,637,678
199,15,15,548.0,548.0,0.0,42,42,524.5,524.5,0.0,0.00030634126416828345,0.00030634126416828345,625.5,625.5,0.0,-1,11,7,163,427,943
200,18,119,651.5,927.0,275.5,40,40,774.0,774.0,0.0,0.0009870996289866913,0.0009870996289866913,806.5,806.5,0.0,6,5,3,528,559,640
201,46,252,785.0,969.0,184.0,106,106,914.0,914.0,0.0,0.0010892133837094523,0.001157289220191293,805.5,814.0,8.5,3,10,7,437,224,697
202,6,6,505.5,505.5,0.0,9,9,492.5,492.5,0.0,0.0,0.0,200.0,200.0,0.0,-1,3,1,826,878,571
203,47,253,895.0,991.0,96.0,12,12,821.0,821.0,0.0,0.001599782157323258,0.0040845501889104465,871.5,950.5,79.0,3,2,18,981,82,41
204,100,100,888.0,888.0,0.0,100,100,924.5,924.5,0.0,0.021511964328261683,0.021784267674189048,994.0,994.0,0.0,5,7,11,321,162,398
205,10,10,544.0,544.0,0.0,18,18,482.0,482.0,0.0,6.807583648184077e-05,6.807583648184077e-05,468.0,468.0,0.0,-1,7,4,698,567,881
206,1,102,355.5,950.5,595.0,3,3,356.5,356.5,0.0,6.807583648184077e-05,0.00013615167296368154,472.0,534.0,62.0,5,3,1,798,639,435
207,6,108,599.0,974.0,375.0,4,4,569.5,569.5,0.0,0.00034037918240920387,0.0009530617107457708,677.5,817.5,140.0,4,2,6,872,459,471
208,0,102,166.5,912.0,745.5,0,6,166.5,417.5,251.0,0.0,0.0006467204465774873,209.0,748.5,539.5,4,3,1,613,874,97
209,24,230,781.0,982.0,201.0,12,12,739.5,739.5,0.0,0.00030634126416828345,0.0010211375472276116,643.5,823.5,180.0,3,2,10,618,262,92
210,0,102,166.5,877.0,710.5,0,24,166.5,376.0,209.5,0.0,0.00017018959120460194,198.0,549.0,351.0,4,17,0,73,969,596
211,0,206,166.5,972.0,805.5,0,14,166.5,502.5,336.0,0.0,0.0005786446100956465,197.5,725.0,527.5,3,5,0,430,732,294
212,0,206,166.0,976.0,810.0,0,14,166.0,675.5,509.5,0.0,0.002552843868069029,202.5,919.0,716.5,3,3,0,888,818,104
213,16,118,601.0,917.0,316.0,64,64,771.5,771.5,0.0,0.00037441710065012424,0.0005786446100956465,669.5,724.0,54.5,4,8,1,297,168,290
214,8,214,510.0,961.5,451.5,39,39,566.5,566.5,0.0,0.0002382654276864427,0.000442492937131965,600.5,675.5,75.0,3,10,2,527,700,132
215,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,201.5,201.5,0.0,-1,4,2,513,271,970
216,16,222,614.5,964.0,349.5,54,58,778.5,799.5,21.0,0.0002723033459273631,0.0012594029749140542,616.0,836.5,220.5,3,7,1,196,681,113
217,403,403,976.0,976.0,0.0,406,406,980.0,980.0,0.0,0.0045270431260424114,0.0045270431260424114,943.0,943.0,0.0,-1,23,35,43,57,776
218,2,208,390.5,969.5,579.0,8,17,371.0,479.0,108.0,0.0,6.807583648184077e-05,197.5,468.5,271.0,3,7,1,404,736,711
219,44,44,784.5,784.5,0.0,60,60,768.5,768.5,0.0,0.00037441710065012424,0.00037441710065012424,670.5,670.5,0.0,-1,8,5,257,308,939
220,13,115,477.0,872.0,395.0,46,50,411.0,427.0,16.0,3.4037918240920386e-05,0.00010211375472276115,416.0,486.5,70.5,4,21,3,74,572,677
221,282,384,976.0,981.5,5.5,110,110,967.5,967.5,0.0,0.005037611899656217,0.005173763572619898,963.0,964.0,1.0,4,6,44,425,27,496
222,2,2,400.0,400.0,0.0,3,3,384.5,384.5,0.0,3.4037918240920386e-05,3.4037918240920386e-05,433.5,433.5,0.0,-1,2,3,653,578,638
223,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,202.0,202.0,0.0,-1,12,0,58,938,569
224,6,108,504.5,944.0,439.5,8,8,582.0,582.0,0.0,0.00017018959120460194,0.0002382654276864427,566.0,610.5,44.5,4,2,1,609,659,557
225,0,206,166.0,978.0,812.0,0,14,166.0,667.0,501.0,0.0,0.002382654276864427,201.5,900.5,699.0,3,3,0,693,953,13
226,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,204.5,204.5,0.0,-1,2,0,771,400,833
227,14,14,651.0,651.0,0.0,10,10,535.0,535.0,0.0,0.0002723033459273631,0.0002723033459273631,636.0,636.0,0.0,-1,3,6,826,247,832
228,0,1640,166.5,1000.0,833.5,0,108,166.5,921.5,755.0,0.0,0.018210286258892407,201.0,990.0,789.0,1,8,1,303,568,1
229,4,4,430.0,430.0,0.0,11,11,409.0,409.0,0.0,0.00013615167296368154,0.00013615167296368154,530.0,530.0,0.0,-1,6,5,489,401,985
230,14,220,619.0,974.5,355.5,16,16,558.0,558.0,0.0,0.000442492937131965,0.0010211375472276116,690.5,817.0,126.5,3,4,3,690,301,326
231,293,393,985.0,991.0,6.0,64,64,970.0,970.0,0.0,0.00793083495013445,0.00793083495013445,979.0,979.0,0.0,5,4,70,403,18,244
232,0,101,166.5,926.0,759.5,0,5,166.5,347.5,181.0,0.0,6.807583648184077e-05,200.0,474.0,274.0,5,5,0,795,254,409
233,6,6,476.0,476.0,0.0,22,22,590.5,590.5,0.0,0.0004084550188910446,0.0004084550188910446,668.5,668.5,0.0,-1,5,1,457,869,426
234,0,0,165.5,165.5,0.0,0,0,165.5,165.5,0.0,0.0,0.0,197.0,197.0,0.0,-1,3,0,786,804,488
235,6,6,504.0,504.0,0.0,14,14,612.5,612.5,0.0,0.0002382654276864427,0.0002382654276864427,614.0,614.0,0.0,-1,3,2,588,670,620
236,0,206,166.5,946.0,779.5,0,18,166.5,380.5,214.0,0.0,6.807583648184077e-05,201.5,468.0,266.5,3,12,1,44,738,606
237,5,107,483.5,945.0,461.5,5,5,425.5,425.5,0.0,0.00013615167296368154,0.0002382654276864427,528.0,595.0,67.0,4,3,3,693,311,4
238,0,101,166.0,914.5,748.5,0,5,166.0,345.5,179.5,0.0,0.0,209.5,209.5,0.0,5,5,0,565,367,764
239,2,208,389.5,969.0,579.5,5,14,380.0,550.5,170.5,3.4037918240920386e-05,0.0013955546478777359,418.5,860.0,441.5,3,3,1,490,623,79
240,33,33,746.0,746.0,0.0,64,64,725.5,725.5,0.0,0.00034037918240920387,0.00034037918240920387,646.0,646.0,0.0,-1,10,9,243,317,624
241,55,157,850.5,959.0,108.5,50,50,919.0,919.0,0.0,0.0035739814152966403,0.0038462847612240037,931.0,941.0,10.0,4,4,7,617,188,287
242,100,100,847.5,847.5,0.0,100,100,479.5,479.5,0.0,0.005003573981415297,0.005854521937438306,948.5,960.0,11.5,2,36,3,16,318,136
243,66,168,852.0,947.0,95.0,102,102,952.0,952.0,0.0,0.0017359338302869397,0.0018720855032506212,869.5,882.5,13.0,4,7,14,170,190,627
244,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,200.5,200.5,0.0,-1,4,0,694,744,776
245,16,16,599.5,599.5,0.0,34,34,586.0,586.0,0.0,0.00030634126416828345,0.00030634126416828345,642.5,642.5,0.0,-1,8,3,468,309,968
246,449,655,991.0,996.0,5.0,86,86,948.5,948.5,0.0,0.008577555396711936,0.009360427516253106,978.0,981.0,3.0,3,6,92,606,30,255
247,41,247,792.0,972.0,180.0,40,40,748.0,748.0,0.0,0.0005446066918547262,0.0008509479560230097,718.0,782.5,64.5,3,5,8,426,386,697
248,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,200.5,200.5,0.0,-1,5,0,496,426,778
249,98,98,854.5,854.5,0.0,198,198,939.5,939.5,0.0,0.0030974505599237552,0.0030974505599237552,931.0,931.0,0.0,-1,14,10,122,227,542
250,24,24,818.0,818.0,0.0,12,12,817.5,817.5,0.0,0.0009870996289866913,0.0009870996289866913,813.0,813.0,0.0,-1,2,14,807,175,800
251,29,235,693.5,960.0,266.5,50,54,594.0,623.0,29.0,0.0006126825283365669,0.0026549576227917903,724.0,908.5,184.5,3,10,5,310,487,153
252,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,202.5,202.5,0.0,-1,8,1,199,693,880
253,886,886,1000.0,1000.0,0.0,80,80,962.0,962.0,0.0,0.01929949964260186,0.01929949964260186,995.0,995.0,0.0,-1,5,157,457,2,702
254,1,1,345.0,345.0,0.0,5,5,345.0,345.0,0.0,0.0,0.0,204.5,204.5,0.0,-1,5,2,574,374,565
255,17,119,674.5,938.0,263.5,16,16,599.0,599.0,0.0,0.00013615167296368154,0.00017018959120460194,536.0,568.5,32.5,4,4,6,461,486,464
256,18,119,661.5,931.0,269.5,18,18,649.5,649.5,0.0,0.0008169100377820892,0.0008169100377820892,794.5,794.5,0.0,5,3,5,930,306,518
257,32,32,715.0,715.0,0.0,64,64,645.5,645.5,0.0,0.000442492937131965,0.000442492937131965,689.5,689.5,0.0,-1,12,9,93,212,801
258,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,203.0,203.0,0.0,-1,2,0,948,515,854
259,0,616,166.5,990.0,823.5,0,100,166.5,511.5,345.0,0.0,0.0007488342013002485,198.0,753.5,555.5,2,30,0,7,426,312
260,73,73,856.5,856.5,0.0,68,68,829.5,829.5,0.0,0.0008169100377820892,0.0008169100377820892,776.5,776.5,0.0,-1,8,17,454,131,985
261,40,142,730.0,908.0,178.0,111,111,727.5,727.5,0.0,0.0006126825283365669,0.0006126825283365669,724.5,724.5,0.0,4,16,2,151,719,935
262,16,118,650.0,936.0,286.0,32,32,746.0,746.0,0.0,0.0002723033459273631,0.00030634126416828345,627.5,647.5,20.0,4,5,1,517,741,661
263,12,113,677.5,963.0,285.5,6,6,506.0,506.0,0.0,3.4037918240920386e-05,3.4037918240920386e-05,429.0,429.0,0.0,8,3,7,922,176,582
264,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,199.0,199.0,0.0,-1,4,0,611,604,643
265,80,80,825.0,825.0,0.0,172,172,851.0,851.0,0.0,0.0013615167296368155,0.0013615167296368155,835.5,835.5,0.0,-1,17,9,103,277,867
266,206,206,970.0,970.0,0.0,28,28,811.5,811.5,0.0,0.004595118962524252,0.004595118962524252,950.0,950.0,0.0,-1,3,45,743,77,978
267,6,6,454.0,454.0,0.0,12,12,473.0,473.0,0.0,6.807583648184077e-05,6.807583648184077e-05,463.0,463.0,0.0,-1,4,2,300,384,767
268,10,10,582.0,582.0,0.0,16,16,597.0,597.0,0.0,0.0002382654276864427,0.0002382654276864427,610.0,610.0,0.0,-1,4,6,563,406,992
269,0,102,165.0,944.0,779.0,0,5,165.0,433.5,268.5,0.0,0.0002723033459273631,202.0,631.0,429.0,4,3,0,674,938,187
270,15,116,675.0,949.0,274.0,20,20,682.5,682.5,0.0,0.0005105687736138058,0.0005786446100956465,721.5,739.0,17.5,5,4,5,794,487,631
271,31,31,849.0,849.0,0.0,12,12,819.0,819.0,0.0,0.0010892133837094523,0.0010892133837094523,834.0,834.0,0.0,-1,2,12,805,179,522
272,0,102,166.5,927.5,761.0,0,6,166.5,435.0,268.5,0.0,0.0005446066918547262,205.0,723.0,518.0,4,3,0,680,715,195
273,115,217,940.0,977.0,37.0,78,78,987.5,987.5,0.0,0.0048674223084516155,0.004935498144933456,955.0,955.0,0.0,4,4,15,679,36,430
274,1,103,346.5,900.0,553.5,8,15,346.5,428.0,81.5,0.0,0.00030634126416828345,204.0,628.0,424.0,4,8,3,449,676,827
275,6,107,535.5,951.0,415.5,8,8,625.0,625.0,0.0,0.00013615167296368154,0.00013615167296368154,536.5,536.5,0.0,5,2,1,851,282,558
276,78,180,826.0,923.0,97.0,180,180,886.0,886.0,0.0,0.0019061234214915416,0.0019741992579733825,873.5,877.5,4.0,4,16,8,117,264,196
277,16,16,531.5,531.5,0.0,64,64,505.5,505.5,0.0,3.4037918240920386e-05,3.4037918240920386e-05,418.5,418.5,0.0,-1,17,1,103,870,915
278,47,148,912.0,984.0,72.0,12,12,877.5,877.5,0.0,0.0014636304843595766,0.0014636304843595766,864.0,864.0,0.0,6,2,23,920,106,503
279,18,18,680.0,680.0,0.0,14,14,583.5,583.5,0.0,0.0002723033459273631,0.0002723033459273631,628.5,628.5,0.0,-1,3,5,900,688,643
280,9,9,546.0,546.0,0.0,10,10,444.5,444.5,0.0,6.807583648184077e-05,6.807583648184077e-05,468.5,468.5,0.0,-1,4,3,949,572,638
281,0,102,166.5,880.5,714.0,0,23,166.5,397.5,231.0,0.0,0.00013615167296368154,201.5,519.0,317.5,4,13,0,129,751,637
282,2,2,415.0,415.0,0.0,4,4,395.0,395.0,0.0,6.807583648184077e-05,6.807583648184077e-05,485.0,485.0,0.0,-1,3,1,584,931,787
283,16,222,621.5,968.0,346.5,40,40,783.5,783.5,0.0,0.00034037918240920387,0.00037441710065012424,656.0,668.5,12.5,3,5,1,338,667,623
284,0,102,166.0,947.5,781.5,0,3,166.0,415.0,249.0,0.0,0.0002723033459273631,200.5,641.0,440.5,4,2,0,684,999,329
285,0,102,165.5,931.0,765.5,0,6,165.5,396.0,230.5,0.0,6.807583648184077e-05,202.0,484.5,282.5,4,4,0,573,358,487
286,17,118,642.0,929.0,287.0,40,40,783.5,783.5,0.0,0.00013615167296368154,0.00017018959120460194,542.0,569.5,27.5,5,5,2,338,323,694
287,79,79,913.5,913.5,0.0,38,38,916.5,916.5,0.0,0.00176997174852786,0.00176997174852786,879.5,879.5,0.0,-1,3,15,814,53,874
288,8,8,609.5,609.5,0.0,14,14,671.5,671.5,0.0,0.00013615167296368154,0.00013615167296368154,538.5,538.5,0.0,-1,3,2,707,628,841
289,0,206,166.5,960.0,793.5,0,19,166.5,454.0,287.5,0.0,0.0008169100377820892,192.5,778.0,585.5,3,8,0,521,813,373
290,179,179,952.5,952.5,0.0,128,128,944.5,944.5,0.0,0.003437829742332959,0.003437829742332959,939.5,939.5,0.0,-1,9,28,119,98,588
291,1,207,348.5,972.0,623.5,4,16,348.5,592.5,244.0,0.0,0.001055175465468532,197.0,823.5,626.5,3,4,1,633,671,403
292,195,195,956.0,956.0,0.0,122,122,968.0,968.0,0.0,0.0034037918240920387,0.0034037918240920387,931.0,931.0,0.0,-1,8,34,488,89,947
293,43,145,840.5,961.5,121.0,42,42,963.5,963.5,0.0,0.002757071377514551,0.0031314884781646754,923.0,932.0,9.0,4,2,4,828,581,287
294,0,101,166.5,890.0,723.5,0,12,166.5,340.0,173.5,0.0,0.0,192.0,192.0,0.0,5,12,0,219,881,736
295,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,197.5,197.5,0.0,-1,9,0,351,668,753
296,0,102,166.5,878.5,712.0,0,13,166.5,351.0,184.5,0.0,0.0,202.0,202.0,0.0,4,12,0,183,388,481
297,0,102,166.5,875.0,708.5,0,15,166.5,357.5,191.0,0.0,3.4037918240920386e-05,198.5,419.5,221.0,4,13,0,165,839,879
298,6,6,432.0,432.0,0.0,36,36,438.5,438.5,0.0,0.0,0.0,199.5,199.5,0.0,-1,15,1,104,878,330
299,0,0,165.0,165.0,0.0,0,0,165.0,165.0,0.0,0.0,0.0,204.5,204.5,0.0,-1,2,2,889,633,982
300,16,118,577.5,895.0,317.5,106,106,838.5,838.5,0.0,0.0002723033459273631,0.000442492937131965,615.5,696.5,81.0,4,11,1,230,553,262
301,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,199.5,199.5,0.0,-1,8,0,236,908,668
302,80,80,811.0,811.0,0.0,202,202,799.5,799.5,0.0,0.0009530617107457708,0.0009530617107457708,793.5,793.5,0.0,-1,22,6,18,295,900
303,437,539,992.0,996.0,4.0,108,108,997.0,997.0,0.0,0.012389802239695021,0.012491915994417782,986.0,986.0,0.0,4,5,78,663,9,214
304,117,323,930.0,981.0,51.0,44,44,862.5,862.5,0.0,0.0026549576227917903,0.0031314884781646754,916.5,926.0,9.5,3,4,24,453,119,439
305,24,126,715.5,944.0,228.5,40,40,812.0,812.0,0.0,0.0005786446100956465,0.0005786446100956465,734.0,734.0,0.0,4,5,4,551,233,964
306,6,6,471.0,471.0,0.0,24,24,645.5,645.5,0.0,0.00013615167296368154,0.00013615167296368154,533.5,533.5,0.0,-1,4,1,870,958,672
307,0,101,166.0,935.0,769.0,0,3,166.0,350.0,184.0,0.0,6.807583648184077e-05,205.0,472.5,267.5,5,3,0,564,872,430
308,8,214,526.5,966.5,440.0,18,22,509.0,549.0,40.0,0.00010211375472276115,0.0005446066918547262,504.5,731.0,226.5,3,5,2,408,383,143
309,3,104,452.0,941.0,489.0,6,6,468.5,468.5,0.0,0.00030634126416828345,0.00034037918240920387,659.0,676.0,17.0,5,3,4,845,270,935
310,0,206,166.5,968.0,801.5,0,11,166.5,460.0,293.5,0.0,0.0002723033459273631,202.5,629.5,427.0,3,4,0,504,774,266
311,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,200.5,200.5,0.0,-1,4,0,532,903,832
312,10,216,541.0,966.5,425.5,16,20,510.0,558.0,48.0,0.00037441710065012424,0.0006807583648184077,669.0,760.5,91.5,3,4,3,493,236,278
313,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,203.5,203.5,0.0,-1,2,0,859,985,498
314,8,214,515.0,967.0,452.0,15,15,427.5,427.5,0.0,0.0,0.00034037918240920387,200.0,652.5,452.5,3,7,2,416,547,584
315,0,101,166.0,930.0,764.0,0,2,166.0,352.5,186.5,0.0,0.00010211375472276115,206.5,499.0,292.5,5,2,0,934,538,481
316,54,54,831.0,831.0,0.0,46,46,786.5,786.5,0.0,0.0006807583648184077,0.0006807583648184077,756.5,756.5,0.0,-1,5,9,555,198,574
317,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,199.5,199.5,0.0,-1,13,0,91,961,954
318,109,109,894.0,894.0,0.0,118,118,913.5,913.5,0.0,0.0016338200755641784,0.0016338200755641784,858.0,858.0,0.0,-1,9,18,192,148,744
319,9,110,657.0,962.5,305.5,8,8,660.0,660.0,0.0,0.0005105687736138058,0.0005446066918547262,723.5,734.0,10.5,7,2,3,481,103,605
320,1,102,358.5,954.5,596.0,2,2,360.5,360.5,0.0,6.807583648184077e-05,0.0005446066918547262,491.5,743.0,251.5,5,2,3,914,484,613
321,2,208,375.5,954.5,579.0,10,40,370.0,625.0,255.0,3.4037918240920386e-05,0.002825147213996392,421.5,924.5,503.0,3,8,1,282,736,51
322,1,103,350.0,934.0,584.0,4,5,351.0,375.5,24.5,0.0,6.807583648184077e-05,199.0,465.0,266.0,4,4,3,617,484,458
323,12,218,553.5,962.0,408.5,48,48,678.0,678.0,0.0,0.00030634126416828345,0.001157289220191293,640.0,824.0,184.0,3,8,2,201,827,113
324,19,19,696.5,696.5,0.0,24,24,802.5,802.5,0.0,0.00013615167296368154,0.00013615167296368154,528.0,528.0,0.0,-1,3,3,710,508,820
325,35,241,736.0,965.5,229.5,60,64,702.5,727.5,25.0,0.0005105687736138058,0.001055175465468532,703.5,809.5,106.0,3,9,6,306,4,299
326,28,129,704.5,915.5,211.0,48,48,692.5,692.5,0.0,0.00030634126416828345,0.00030634126416828345,626.0,626.0,0.0,6,7,4,340,233,469
327,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,200.0,200.0,0.0,-1,5,0,795,846,858
328,0,102,166.5,921.5,755.0,0,8,166.5,431.5,265.0,0.0,0.0002042275094455223,201.5,581.0,379.5,4,4,0,280,957,827
329,0,0,165.5,165.5,0.0,0,0,165.5,165.5,0.0,0.0,0.0,204.5,204.5,0.0,-1,2,0,872,678,839
330,0,0,166.0,166.0,0.0,0,0,166.0,166.0,0.0,0.0,0.0,203.0,203.0,0.0,-1,4,0,753,517,358
331,10,10,603.0,603.0,0.0,10,10,552.0,552.0,0.0,0.0002042275094455223,0.0002042275094455223,576.5,576.5,0.0,-1,3,3,640,301,726
332,5,5,519.5,519.5,0.0,4,4,508.0,508.0,0.0,0.00017018959120460194,0.00017018959120460194,570.0,570.0,0.0,-1,2,4,799,319,871
333,94,94,909.5,909.5,0.0,38,38,911.5,911.5,0.0,0.0020082371762143027,0.0020082371762143027,884.5,884.5,0.0,-1,3,19,620,59,660
334,4,210,413.0,968.0,555.0,10,15,398.5,442.0,43.5,3.4037918240920386e-05,0.00030634126416828345,414.0,630.5,216.5,3,6,2,556,298,256
335,8,110,518.5,906.0,387.5,16,16,535.0,535.0,0.0,0.00010211375472276115,0.00013615167296368154,504.5,533.5,29.0,4,4,2,300,549,508
336,52,258,778.5,959.0,180.5,100,100,719.0,719.0,0.0,0.00037441710065012424,0.0007828721195411688,661.0,765.5,104.5,3,14,11,121,249,306
337,1,102,343.5,890.5,547.0,11,11,344.0,344.0,0.0,0.0,0.00013615167296368154,203.5,533.0,329.5,5,11,2,155,344,411
338,1,207,347.0,970.0,623.0,3,10,347.5,494.5,147.0,3.4037918240920386e-05,0.0002723033459273631,437.5,628.0,190.5,3,3,1,836,896,521
339,20,122,704.5,943.0,238.5,22,22,616.5,616.5,0.0,0.0002723033459273631,0.0004765308553728854,628.5,709.5,81.0,4,5,5,848,178,704
340,0,206,166.5,971.0,804.5,0,13,166.5,480.5,314.0,0.0,0.00030634126416828345,195.0,634.5,439.5,3,5,0,720,800,305
341,100,100,887.5,887.5,0.0,100,100,893.0,893.0,0.0,0.018686817114265293,0.018822968787228972,996.0,996.0,0.0,4,9,20,319,189,718
342,12,218,549.0,964.0,415.0,30,35,550.0,588.5,38.5,6.807583648184077e-05,0.0007488342013002485,471.5,766.5,295.0,3,8,3,468,196,62
343,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,197.0,197.0,0.0,-1,4,1,354,738,200
344,60,266,923.0,993.0,70.0,12,12,821.0,821.0,0.0,0.0026889955410327104,0.0033357159876101976,925.0,939.5,14.5,3,2,19,981,133,90
345,52,258,853.0,979.0,126.0,22,22,825.0,825.0,0.0,0.0014636304843595766,0.0020082371762143027,861.5,892.0,30.5,3,2,9,763,130,257
346,246,246,970.0,970.0,0.0,114,114,942.5,942.5,0.0,0.0053439531638245,0.0053439531638245,958.0,958.0,0.0,-1,9,49,389,51,787
347,757,857,1000.0,1000.0,0.0,48,48,948.5,948.5,0.0,0.01858470335954253,0.019129310051397258,997.0,997.0,0.0,4,3,157,842,2,390
348,63,679,783.5,989.0,205.5,228,238,908.5,919.5,11.0,0.0013955546478777359,0.002484768031587188,842.0,904.0,62.0,2,19,4,35,125,258
349,6,212,437.5,955.0,517.5,56,56,616.5,616.5,0.0,3.4037918240920386e-05,0.0002723033459273631,417.0,613.0,196.0,3,10,1,105,720,212
350,6,212,447.5,956.5,509.0,34,34,537.5,537.5,0.0,0.00013615167296368154,0.0004765308553728854,539.0,699.5,160.5,3,9,1,200,718,284
351,225,326,966.0,978.0,12.0,130,130,938.5,938.5,0.0,0.0042547397801150485,0.0042547397801150485,947.5,947.5,0.0,7,10,29,427,17,582
352,0,206,166.5,978.0,811.5,0,9,166.5,498.0,331.5,0.0,0.0004084550188910446,199.5,688.5,489.0,3,3,0,590,750,535
353,2,104,397.5,925.5,528.0,8,8,400.0,400.0,0.0,0.0,0.00010211375472276115,203.0,500.0,297.0,4,5,1,534,807,652
354,0,206,166.5,936.0,769.5,0,43,166.5,421.5,255.0,0.0,0.00017018959120460194,200.0,544.5,344.5,3,18,0,69,358,222
355,2,103,440.0,964.0,524.0,3,3,368.5,368.5,0.0,3.4037918240920386e-05,0.0002382654276864427,431.0,620.5,189.5,5,3,5,812,476,683
356,167,269,942.0,966.0,24.0,90,90,817.0,817.0,0.0,0.0033016780693692774,0.003369753905851118,931.0,931.0,0.0,4,10,28,409,41,238
357,0,0,166.5,166.5,0.0,0,0,166.5,166.5,0.0,0.0,0.0,206.0,206.0,0.0,-1,6,2,405,271,859
358,18,634,619.0,992.0,373.0,44,58,614.5,704.0,89.5,0.0006807583648184077,0.0012934408931549745,752.5,837.0,84.5,2,8,4,434,450,323
359,60,60,789.5,789.5,0.0,152,152,813.0,813.0,0.0,0.0005786446100956465,0.0005786446100956465,713.0,713.0,0.0,-1,17,5,94,283,740
360,0,101,166.0,939.5,773.5,0,2,166.0,356.5,190.5,0.0,3.4037918240920386e-05,205.0,428.0,223.0,6,2,0,820,813,593
361,1,103,343.5,911.0,567.5,6,12,343.5,427.5,84.0,0.0,0.00037441710065012424,198.5,676.5,478.0,4,6,1,295,621,338
